district_name_eng_2010,block_name_eng_2010,gp_name_eng_2010,lgd_block_code,lgd_block_name,lgd_gp_code,lgd_gp_name,gp_match_type
Sultanpur,Bhaiyya,Kaibha,2162,Bhadaiya,90938,Kaibha,exact
Sultanpur,Bhaiyya,Belamohan,2162,Bhadaiya,90918,Belamohan,exact
Sultanpur,Dhanpat Ganj,Judapatti,2165,Dhanpatganj,91077,Judapatti,exact
Sultanpur,Dhanpat Ganj,Chandipur,2165,Dhanpatganj,91067,Chandipur,exact
Sultanpur,Dhanpat Ganj,Madhavpur,2165,Dhanpatganj,91084,Madhav Pur,fuzzy
Sultanpur,Dhanpat Ganj,Bariyona,2165,Dhanpatganj,91061,Bariyaona,fuzzy
Sultanpur,Dhanpat Ganj,Raamaapur,2165,Dhanpatganj,91096,Ramapur,fuzzy
Sultanpur,Dhanpat Ganj,Ainpur,2165,Dhanpatganj,91059,Badanpur,fuzzy
Sultanpur,Dhanpat Ganj,Mayang,2165,Dhanpatganj,91088,Mayang,exact
Sultanpur,Dhanpat Ganj,Sewra,2165,Dhanpatganj,91108,Sewara,fuzzy
Sultanpur,Dhanpat Ganj,Jajjaur,2165,Dhanpatganj,91076,Jajjaur,exact
Sultanpur,Dhanpat Ganj,Amaujasarpur,2165,Dhanpatganj,91056,Amaujasar Pur,fuzzy
Sultanpur,Dhanpat Ganj,Fattehpur,2165,Dhanpatganj,91092,Phattepur,fuzzy
Sultanpur,Dhanpat Ganj,Majhwara,2165,Dhanpatganj,91087,Majhawara,fuzzy
Sultanpur,Dhanpat Ganj,Bharasra,2165,Dhanpatganj,91063,Bharsada,fuzzy
Sultanpur,Dhanpat Ganj,Semrauna,2165,Dhanpatganj,91107,Semrauna,exact
Sultanpur,Dhanpat Ganj,Mahmandipura,2165,Dhanpatganj,91085,Mahmandi Pur,fuzzy
Sultanpur,Dhanpat Ganj,Atarsuma Kala,2165,Dhanpatganj,91058,Atar Suma Kalan,fuzzy
Sultanpur,Dhanpat Ganj,Saraiya Mazhona,2165,Dhanpatganj,91104,Saraiya Mafi,fuzzy
Sultanpur,Dhanpat Ganj,Sarai Gokul,2165,Dhanpatganj,91102,Sarai Gokul,exact
Sultanpur,Dhanpat Ganj,Pratapur,2165,Dhanpatganj,91100,Ratapur,fuzzy
Sultanpur,Dhanpat Ganj,Bahadurpur,2165,Dhanpatganj,91060,Bahadur Pur,fuzzy
Sultanpur,Dhanpat Ganj,Dhobibhar,2165,Dhanpatganj,91072,Dhobibhar,exact
Sultanpur,Dhanpat Ganj,Dharmadspur,2165,Dhanpatganj,91071,Dharamdas Pur,fuzzy
Sultanpur,Dhanpat Ganj,Padaren,2165,Dhanpatganj,91089,Padre,fuzzy
Sultanpur,Dhanpat Ganj,Kanehti,2165,Dhanpatganj,91078,Kanehati,fuzzy
Sultanpur,Dhanpat Ganj,Ekalakhi,2165,Dhanpatganj,91073,Eklakhi,fuzzy
Sultanpur,Dhanpat Ganj,Tulsipur,2165,Dhanpatganj,91111,Tulsipur,exact
Sultanpur,Dhanpat Ganj,Barauli,2165,Dhanpatganj,91062,Barouli,fuzzy
Sultanpur,Dhanpat Ganj,Lohangi,2165,Dhanpatganj,91083,Lohgi,fuzzy
Sultanpur,Dhanpat Ganj,Saraiya Bharathi,2165,Dhanpatganj,91103,Saraiya Bharthi,fuzzy
Sultanpur,Dhanpat Ganj,Harnaharaura,2165,Dhanpatganj,91075,Haranahadoura,fuzzy
Sultanpur,Dhanpat Ganj,Binagi,2165,Dhanpatganj,91064,Bingi,fuzzy
Sultanpur,Dhanpat Ganj,Piroisaraiya,2165,Dhanpatganj,91094,Piroosaraiya,fuzzy
Sultanpur,Dhanpat Ganj,Dehli,2165,Dhanpatganj,91069,Dehli,exact
Sultanpur,Dhanpat Ganj,Rasheda,2165,Dhanpatganj,91099,Rashara,fuzzy
Sultanpur,Dhanpat Ganj,Sathari,2165,Dhanpatganj,91106,Satahari,fuzzy
Sultanpur,Dhanpat Ganj,Pipergawan,2165,Dhanpatganj,91093,Pipergaon,fuzzy
Sultanpur,Dhanpat Ganj,Ramnagar,2165,Dhanpatganj,91097,Ramnagar,exact
Sultanpur,Dhanpat Ganj,Bisawa,2165,Dhanpatganj,91065,Bisawa,exact
Sultanpur,Dostpur,PalYaagolaPur,2166,Dostpur,91152,Paliyagolpur,fuzzy
Sultanpur,Dostpur,Gorai,2166,Dostpur,91130,Gorai,exact
Sultanpur,Dostpur,Barua Sakarwari,2166,Dostpur,91117,Baruaasakarwari,fuzzy
Sultanpur,Dostpur,Belware,2166,Dostpur,91115,Balware,fuzzy
Sultanpur,Dostpur,Sahiwan,2166,Dostpur,91155,Sahinwa,fuzzy
Sultanpur,Dostpur,Imligaaon,2166,Dostpur,91134,Imali Gaon,fuzzy
Sultanpur,Dostpur,Arjanaipur,2166,Dostpur,91113,Arjunaipur,fuzzy
Sultanpur,Dostpur,HaraDi,2166,Dostpur,91132,Hadai,fuzzy
Sultanpur,Dostpur,Muraini,2166,Dostpur,91146,Murani,fuzzy
Sultanpur,Dostpur,Shailkha,2166,Dostpur,91156,Sailkha,fuzzy
Sultanpur,Dostpur,Bani,2166,Dostpur,91116,Bani,exact
Sultanpur,Dostpur,Goshaisinghpur,2166,Dostpur,91131,Gosaisinghpur,fuzzy
Sultanpur,Dostpur,Vireita Palhipur,2166,Dostpur,91123,Biraitapalhipur,fuzzy
Sultanpur,Dostpur,Tindauli,2166,Dostpur,91160,Tindauli,exact
Sultanpur,Dostpur,Baurajgadishpur,2166,Dostpur,91119,Baurajadishpur,fuzzy
Sultanpur,Dostpur,dihbhikari,2166,Dostpur,91128,Dihbhilwari,fuzzy
Sultanpur,Dostpur,Halapur,2166,Dostpur,91133,Halapur,exact
Sultanpur,Dostpur,Rihayakpur,2166,Dostpur,91153,Rihayakpur,exact
Sultanpur,Dostpur,Kalyanpur,2166,Dostpur,91137,Kalyanpur,exact
Sultanpur,Dostpur,Rohan Khojgapur,2166,Dostpur,91154,Rohini Khojagipur,fuzzy
Sultanpur,Dostpur,Sukhapur Asrafpatti,2166,Dostpur,91157,Sukhaoopur Asaraf Patti,fuzzy
Sultanpur,Dostpur,Bharthua,2166,Dostpur,91121,Bharthuaa,fuzzy
Sultanpur,Dostpur,Naramdhai,2166,Dostpur,91149,Naramadhaipur,fuzzy
Sultanpur,Doobepur,ImiliyaKalao,2167,Dubepur,91166,Emiliya Kalan,fuzzy
Sultanpur,Doobepur,Imiliyakhurd,2167,Dubepur,91167,Emiliya Khurd,fuzzy
Sultanpur,Doobepur,Ramanagar Kot,2167,Dubepur,272819,Ramnagar Bankat,fuzzy
Sultanpur,Doobepur,Dhakwa,2167,Dubepur,91187,Dhakhva,fuzzy
Sultanpur,Doobepur,Paigapur,2167,Dubepur,91216,Paigapur,exact
Sultanpur,Doobepur,Godwa,2167,Dubepur,91192,Godva,fuzzy
Sultanpur,Doobepur,Katanwa,2167,Dubepur,91200,Katava,fuzzy
Sultanpur,Doobepur,Bhattijarauli,2167,Dubepur,91178,Bhatthjarauli,fuzzy
Sultanpur,Doobepur,Khaichila Kalan,2167,Dubepur,91202,Khachlakala,fuzzy
Sultanpur,Doobepur,Palhipur,2167,Dubepur,91218,Palhipur,exact
Sultanpur,Doobepur,Babhangawan,2167,Dubepur,91169,Babhangoan,fuzzy
Sultanpur,Doobepur,Dullapur,2167,Dubepur,91191,Dulahapur,fuzzy
Sultanpur,Doobepur,Sadipur,2167,Dubepur,91228,Shadipur,fuzzy
Sultanpur,Doobepur,Hasanpur,2167,Dubepur,91195,Hasanpur,exact
Sultanpur,Doobepur,Bandhua Law,2167,Dubepur,91174,Bandhuakala,fuzzy
Sultanpur,Doobepur,pikaura,2167,Dubepur,91223,Pikoura,fuzzy
Sultanpur,Doobepur,Kachnawa,2167,Dubepur,91197,Kachanaya,fuzzy
Sultanpur,Doobepur,Ugharpur,2167,Dubepur,91234,Ugharpur,exact
Sultanpur,Doobepur,Saraiya,2167,Dubepur,91227,Saraiya,exact
Sultanpur,Doobepur,Bankepur,2167,Dubepur,91173,Banakepur,fuzzy
Sultanpur,Doobepur,Harihar Ishpur,2167,Dubepur,91194,Harihar Ishapur,fuzzy
Sultanpur,Doobepur,Bahadurpur,2167,Dubepur,91170,Bahadurpur,exact
Sultanpur,Doobepur,Gorabarik,2167,Dubepur,91193,Gorabarik,exact
Sultanpur,Doobepur,Amhat,2167,Dubepur,91164,Amahat,fuzzy
Sultanpur,Doobepur,Doobepur,2167,Dubepur,91190,Dubeypur,fuzzy
Sultanpur,Doobepur,Chharauli,2167,Dubepur,91181,Charauli,fuzzy
Sultanpur,Doobepur,Dadupur,2167,Dubepur,91182,Dadupur,exact
Sultanpur,Doobepur,Raamaapur,2167,Dubepur,91225,Ramapur,fuzzy
Sultanpur,Doobepur,Loharpashchim,2167,Dubepur,91208,Louhar Pashchim,fuzzy
Sultanpur,Doobepur,Palia,2167,Dubepur,91219,Paliya,fuzzy
Sultanpur,Doobepur,Jaitapur,2167,Dubepur,91221,Mahajitpur,fuzzy
Sultanpur,Doobepur,Bikna,2167,Dubepur,91236,Bikna,exact
Sultanpur,Doobepur,Ametha,2167,Dubepur,91165,Ametha,exact
Sultanpur,Doobepur,Somanabhar,2167,Dubepur,91229,Somnabhar,fuzzy
Sultanpur,Doobepur,Dharmatepur,2167,Dubepur,91185,Dharmaitepur,fuzzy
Sultanpur,Doobepur,Devarahar,2167,Dubepur,91184,Davrahar,fuzzy
Sultanpur,Doobepur,Karampurparwarbhar,2167,Dubepur,91198,Karaampur Parvaarbhar,fuzzy
Sultanpur,Doobepur,Dhammor,2167,Dubepur,91188,Dhammour,fuzzy
Sultanpur,Doobepur,Nurpurmamppur,2167,Dubepur,91213,Nurpur Mampur,fuzzy
Sultanpur,Doobepur,Khetkurimanbhauna,2167,Dubepur,91203,Khekuri Manbhouna,fuzzy
Sultanpur,Doobepur,Maniyarpur,2167,Dubepur,91210,Maniyar Pur,fuzzy
Sultanpur,Doobepur,Bahlolpur,2167,Dubepur,91171,Bahalolpur,fuzzy
Sultanpur,Doobepur,Ardih,2167,Dubepur,91162,Aardih,fuzzy
Sultanpur,Doobepur,bhai,2167,Dubepur,91177,Bhaie,fuzzy
Sultanpur,Doobepur,Dehlimubarakpur,2167,Dubepur,91186,Dehali Mubarkpur,fuzzy
Sultanpur,Doobepur,Kutubpur,2167,Dubepur,91204,Kutubpur,exact
Sultanpur,Doobepur,Katkoli,2167,Dubepur,91201,Katkawli,fuzzy
Sultanpur,Doobepur,Bisani,2167,Dubepur,91237,Bisani,exact
Sultanpur,Doobepur,Bhada,2167,Dubepur,91175,Bhada,exact
Sultanpur,Doobepur,Ugaipur,2167,Dubepur,91215,Ugaipur,exact
Sultanpur,Doobepur,Bahrauli,2167,Dubepur,91172,Baharouli,fuzzy
Sultanpur,Doobepur,Nevada Ishakpur,2167,Dubepur,91212,Nevada Ishahakpur,fuzzy
Sultanpur,Doobepur,Ahimanen,2167,Dubepur,91163,Ahimana,fuzzy
Sultanpur,Doobepur,Lakhipur,2167,Dubepur,91205,Lakhipur,exact
Sultanpur,Doobepur,Dikholi,2167,Dubepur,91189,Dikhouli,fuzzy
Sultanpur,Doobepur,Baizapur,2167,Dubepur,91239,Baijapur,fuzzy
Sultanpur,Doobepur,Utturi,2167,Dubepur,91233,Uaturi,fuzzy
Sultanpur,Doobepur,Bhoyen,2167,Dubepur,91179,Bhoyen,exact
Sultanpur,Doobepur,Lohramau,2167,Dubepur,91206,Loharamau,fuzzy
Sultanpur,Doobepur,Saurmaoo Dehat,2167,Dubepur,91226,Sarmau Dehat,fuzzy
Sultanpur,Doobepur,Paraupur,2167,Dubepur,91220,Paraupur,exact
Sultanpur,Doobepur,Lolepur,2167,Dubepur,91207,Lolepur,exact
Sultanpur,Doobepur,Nakarahi,2167,Dubepur,91211,Nakarahi,exact
Sultanpur,Doobepur,Sonbarsa,2167,Dubepur,91230,Sonbarsa,exact
Sultanpur,Doobepur,Bhulki,2167,Dubepur,91180,Bhulki,exact
Sultanpur,Doobepur,Odra,2167,Dubepur,91214,Odara,fuzzy
Sultanpur,Kadipur,Sijilpur,2172,Kadipur,90806,Sizilpur,fuzzy
Sultanpur,Jaisinghpur,Alawalpur,2170,Jaisinghpur,91359,Alavalpur,fuzzy
Sultanpur,Jaisinghpur,Daulatpur,2170,Jaisinghpur,91381,Doulatpur,fuzzy
Sultanpur,Jaisinghpur,Sevatri,2170,Jaisinghpur,91422,Sevtari,fuzzy
Sultanpur,Jaisinghpur,Basaippur,2170,Jaisinghpur,91367,Basakpur,fuzzy
Sultanpur,Jaisinghpur,Ayubpur,2170,Jaisinghpur,91365,Ayubpur,exact
Sultanpur,Jaisinghpur,Athaisi,2170,Jaisinghpur,91364,Athaisi,exact
Sultanpur,Jaisinghpur,Barousa,2170,Jaisinghpur,91374,Brounsa,fuzzy
Sultanpur,Jaisinghpur,Mahmudpur Lakhanpur,2170,Jaisinghpur,91403,Mahmud Purlakhanpur,fuzzy
Sultanpur,Jaisinghpur,Mishrauli,2170,Jaisinghpur,91405,Mishroli,fuzzy
Sultanpur,Jaisinghpur,Bhairaonpur,2170,Jaisinghpur,91370,Bhairopur,fuzzy
Sultanpur,Jaisinghpur,Bhabhout,2170,Jaisinghpur,91369,Bhabhot,fuzzy
Sultanpur,Jaisinghpur,Birsinghpur,2170,Jaisinghpur,91373,Birsinghpur,exact
Sultanpur,Jaisinghpur,Alahdadpur,2170,Jaisinghpur,91358,Alahadadpur,fuzzy
Sultanpur,Jaisinghpur,Ishakpur,2170,Jaisinghpur,91390,Isahakpur,fuzzy
Sultanpur,Jaisinghpur,Joli Mirganj,2170,Jaisinghpur,91394,Jolimirganj,fuzzy
Sultanpur,Jaisinghpur,Ganespur Kaitholi,2170,Jaisinghpur,91383,Ganeshpur Kaithouli,fuzzy
Sultanpur,Jaisinghpur,Fatehpursangat,2170,Jaisinghpur,91409,Phtahpur Sangat,fuzzy
Sultanpur,Jaisinghpur,Fazilpur,2170,Jaisinghpur,91382,Fajilpur,fuzzy
Sultanpur,Jaisinghpur,Rajapur,2170,Jaisinghpur,91412,Rajapur,exact
Sultanpur,Jaisinghpur,Salarpur,2170,Jaisinghpur,91417,Salarpur,exact
Sultanpur,Jaisinghpur,Arjunpur,2170,Jaisinghpur,91362,Arjunpur,exact
Sultanpur,Jaisinghpur,Dhanaudih,2170,Jaisinghpur,91379,Dhanudih,fuzzy
Sultanpur,Jaisinghpur,Guregaaon,2170,Jaisinghpur,91386,Goragaon,fuzzy
Sultanpur,Jaisinghpur,DamodarPur,2170,Jaisinghpur,91378,Damodarpur,exact
Sultanpur,Jaisinghpur,Belhari,2170,Jaisinghpur,91368,Belhari,exact
Sultanpur,Jaisinghpur,Mirpur Saraiya,2170,Jaisinghpur,91404,Mirpur Saroiya,fuzzy
Sultanpur,Jaisinghpur,Kalyanpur,2170,Jaisinghpur,269645,Lakhanpur,fuzzy
Sultanpur,Jaisinghpur,Karasa,2170,Jaisinghpur,91396,Karsa,fuzzy
Sultanpur,Jaisinghpur,Chorama,2170,Jaisinghpur,91375,Chorama,exact
Sultanpur,Jaisinghpur,Mahmudpur salahpur,2170,Jaisinghpur,91401,Mahamudpur Salahpur,fuzzy
Sultanpur,Jaisinghpur,Bisundaspur,2170,Jaisinghpur,91426,Visundas Pur,fuzzy
Sultanpur,Jaisinghpur,Gudbad,2170,Jaisinghpur,91387,Gudbad,exact
Sultanpur,Jaisinghpur,Isur,2170,Jaisinghpur,91391,Isur,exact
Sultanpur,Jaisinghpur,Amdewa,2170,Jaisinghpur,91360,Amdeva,fuzzy
Sultanpur,Jaisinghpur,Saraijehali,2170,Jaisinghpur,91419,Sarayjehali,fuzzy
Sultanpur,Jaisinghpur,Keelhapur,2170,Jaisinghpur,91397,Kilhapur,fuzzy
Sultanpur,Jaisinghpur,Daddwa,2170,Jaisinghpur,91377,Dadawa,fuzzy
Sultanpur,Jaisinghpur,Baharapur,2170,Jaisinghpur,91366,Baharpur,fuzzy
Sultanpur,Jaisinghpur,Sabai,2170,Jaisinghpur,91420,Savai,fuzzy
Sultanpur,Jaisinghpur,Mahmudpur Semri,2170,Jaisinghpur,91402,Mahamudpur Semari,fuzzy
Sultanpur,Jaisinghpur,Gopalpur,2170,Jaisinghpur,91385,Gopalpur,exact
Sultanpur,Jaisinghpur,Jaisinghpur,2170,Jaisinghpur,91393,Jaysinghpur,fuzzy
Sultanpur,Jaisinghpur,Numayain,2170,Jaisinghpur,91407,Numayen,fuzzy
Sultanpur,Jaisinghpur,Purushottampur,2170,Jaisinghpur,91411,Purushottampur,exact
Sultanpur,Jaisinghpur,Sadarpur,2170,Jaisinghpur,91415,Sadarpur,exact
Sultanpur,Jaisinghpur,Jasapara,2170,Jaisinghpur,91392,Jasapara,exact
Sultanpur,Jaisinghpur,Bahauuddinpur,2170,Jaisinghpur,91371,Bhauad Dinpur,fuzzy
Sultanpur,Jaisinghpur,Hayatnagar,2170,Jaisinghpur,91389,Hayat Nagar,fuzzy
Sultanpur,Jaisinghpur,Surauli,2170,Jaisinghpur,91423,Surouli,fuzzy
Sultanpur,Jaisinghpur,Domapada,2170,Jaisinghpur,91380,Domapara,fuzzy
Sultanpur,Jaisinghpur,Madhopurchhatona,2170,Jaisinghpur,91399,Madhvpur Chhitouna,fuzzy
Sultanpur,Jaisinghpur,Randauli,2170,Jaisinghpur,91413,Randouli,fuzzy
Sultanpur,Jaisinghpur,Sahadatpur,2170,Jaisinghpur,91416,Sahadatpur,exact
Sultanpur,Jaisinghpur,Madhuban,2170,Jaisinghpur,91398,Madhuwan,fuzzy
Sultanpur,Kadipur,Amerathuddiya,2172,Kadipur,91485,Amrathuo Dadiya,fuzzy
Sultanpur,Kadipur,Makdumupur Kala,2172,Kadipur,91523,Makdoompur Kalan,fuzzy
Sultanpur,Kadipur,Lakshmanpur,2172,Kadipur,91522,Laxmanpur,fuzzy
Sultanpur,Kadipur,Mallaput Jagdishpur,2172,Kadipur,91525,Malapur Jagdishpur,fuzzy
Sultanpur,Kadipur,Banaouta,2172,Kadipur,91488,Banauta,fuzzy
Sultanpur,Kadipur,Barwaripur,2172,Kadipur,91492,Baruaaripur,fuzzy
Sultanpur,Kadipur,Rai Bigo,2172,Kadipur,91538,Raibigo,fuzzy
Sultanpur,Kadipur,Ranipurkayasth,2172,Kadipur,91540,Ranipur Kaysth,fuzzy
Sultanpur,Kadipur,Gopalpur Nemazgarh,2172,Kadipur,91504,Gopalpur Newajpur,fuzzy
Sultanpur,Kadipur,Aldemanoorpur,2172,Kadipur,91483,Aldamaoo Noorpur,fuzzy
Sultanpur,Kadipur,Kadipurkhurd,2172,Kadipur,91511,Kadipurkhurd,exact
Sultanpur,Kadipur,Pahadpur Shrirampur,2172,Kadipur,91533,Paharpur Shrirampur,fuzzy
Sultanpur,Kadipur,Khandoura,2172,Kadipur,91519,Khandaura,fuzzy
Sultanpur,Kadipur,Trilokpur Nevada,2172,Kadipur,91548,Tailokpur Newada,fuzzy
Sultanpur,Kadipur,Saraiyakamura,2172,Kadipur,91543,Saraya Kamaura,fuzzy
Sultanpur,Kadipur,Pokhardaha,2172,Kadipur,91537,Pokhardaha,exact
Sultanpur,Kadipur,Bizethua Rajapur,2172,Kadipur,91496,Bijethuaa Rajapur,fuzzy
Sultanpur,Karaudi Kalan,Gopalpur Saraykhwaj,6897,Karaudikala,91505,Gopalpur Saray Khwaja,fuzzy
Sultanpur,Kadipur,Khalispur Mubarakpur,2172,Kadipur,90771,Khalispur Mubarakpur,exact
Sultanpur,Kadipur,Mangrawan,2172,Kadipur,91526,Mangrawa,fuzzy
Sultanpur,Kadipur,Tavakkalpur Nagra,2172,Kadipur,91549,Taukalpur Nagara,fuzzy
Sultanpur,Kadipur,Kamrawan,2172,Kadipur,91514,Kamrawan,exact
Sultanpur,Kadipur,Hamzapur Pathan,2172,Kadipur,91507,Hamjapur Pathan,fuzzy
Sultanpur,Kadipur,Padela,2172,Kadipur,91535,Pandela,fuzzy
Sultanpur,Kadipur,Gaurabibipur,2172,Kadipur,91502,Gaura Bibipur,fuzzy
Sultanpur,Kadipur,Bankegaav,2172,Kadipur,91491,Bankegan,fuzzy
Sultanpur,Kudwar,Devalpur,2174,Kurwar,91638,Devalpur,exact
Sultanpur,Kudwar,Khadarbasantpur,2174,Kurwar,91648,Khadar Basantpur,fuzzy
Sultanpur,Kudwar,Dharawaan,2174,Kurwar,91639,Dhanrava,fuzzy
Sultanpur,Kudwar,Kudwar,2174,Kurwar,91653,Kudwar,exact
Sultanpur,Kudwar,Harkhpur,2174,Kurwar,91645,Harkhpur,exact
Sultanpur,Kudwar,Maniyarpur,2174,Kurwar,91659,Maniyarpur,exact
Sultanpur,Kudwar,Rankedeeh,2174,Kurwar,91675,Rankedih,fuzzy
Sultanpur,Kudwar,Mirapur,2174,Kurwar,91661,Mirapur,exact
Sultanpur,Kudwar,Parsipur,2174,Kurwar,91670,Parsipur,exact
Sultanpur,Kudwar,Ajhui,2174,Kurwar,91625,Ajhuie,fuzzy
Sultanpur,Kudwar,Unchgaov,2174,Kurwar,91682,Uchgaon,fuzzy
Sultanpur,Kudwar,Baburi,2174,Kurwar,91626,Baburi,exact
Sultanpur,Kudwar,Majhna,2174,Kurwar,91657,Majhna,exact
Sultanpur,Kudwar,Maniari,2174,Kurwar,91658,Maniyari,fuzzy
Sultanpur,Kudwar,Agai,2174,Kurwar,91624,Agai,exact
Sultanpur,Kudwar,Mudava,2174,Kurwar,91664,Mudwa,fuzzy
Sultanpur,Kudwar,Basantupur Tiwari Pur,2174,Kurwar,91631,Basantpur Tivaripur,fuzzy
Sultanpur,Kudwar,Bahubara,2174,Kurwar,91629,Bahubara,exact
Sultanpur,Kudwar,Surjipur,2174,Kurwar,91681,Surjipur,exact
Sultanpur,Kudwar,Bahmarpur,2174,Kurwar,91628,Bahmarpur,exact
Sultanpur,Kudwar,Bahlolpur,2174,Kurwar,91627,Bahlolour,fuzzy
Sultanpur,Kudwar,Khokhipur,2174,Kurwar,91649,Khokhipur,exact
Sultanpur,Kudwar,Rampur,2174,Kurwar,91674,Rampur,exact
Sultanpur,Kudwar,Shahpur Sarkhandedih,2174,Kurwar,91679,Shahpur Sarkande Dih,fuzzy
Sultanpur,Kudwar,Dawoodpur,2174,Kurwar,91637,Daudpur,fuzzy
Sultanpur,Kudwar,Dharupur,2174,Kurwar,91640,Dharupur,exact
Sultanpur,Kudwar,Bukunpur,2174,Kurwar,91635,Bukunpur,exact
Sultanpur,Kudwar,Narhi,2174,Kurwar,91666,Narahi,fuzzy
Sultanpur,Kudwar,Hajipatti,2174,Kurwar,91644,Hajipatti,exact
Sultanpur,Kudwar,Binayakpur,2174,Kurwar,91683,Vinaykpur,fuzzy
Sultanpur,Kudwar,Rajapur,2174,Kurwar,91673,Rajapur,exact
Sultanpur,Kudwar,Domonpur,2174,Kurwar,91642,Domanpur,fuzzy
Sultanpur,Kudwar,Kotiya,2174,Kurwar,91651,Kotiya,exact
Sultanpur,Kudwar,Bela Pashchim,2174,Kurwar,91630,Balapashchim,fuzzy
Sultanpur,Kudwar,Pipiri,2174,Kurwar,91671,Pipri,fuzzy
Sultanpur,Kudwar,Mithnepur,2174,Kurwar,91662,Mithnepur,exact
Sultanpur,Kudwar,Kota,2174,Kurwar,91650,Kota,exact
Sultanpur,Kudwar,Sohagoli,2174,Kurwar,91680,Sohgouli,fuzzy
Sultanpur,Kudwar,Pratapur,2174,Kurwar,91672,Pratappur,fuzzy
Sultanpur,Kudwar,Nirsaiya,2174,Kurwar,91668,Nirsahiya,fuzzy
Sultanpur,Kudwar,Ganjehadi,2174,Kurwar,91643,Gajehadi,fuzzy
Sultanpur,Kudwar,Bhagwanpur,2174,Kurwar,91632,Bhagvanpur,fuzzy
Sultanpur,Kudebhar,Kasbasultanpur,2173,Kurebhar,91578,Kasba Sultanpur,fuzzy
Sultanpur,Kudebhar,Ballipur,2173,Kurebhar,91623,Vallipur,fuzzy
Sultanpur,Kudebhar,Saidpur,2173,Kurebhar,91609,Saidpur,exact
Sultanpur,Kudebhar,Basodhi,2173,Kurebhar,91557,Basoudhi,fuzzy
Sultanpur,Kudebhar,Amkol,2173,Kurebhar,91551,Amkol,exact
Sultanpur,Kudebhar,Chandpur saidopatti,2173,Kurebhar,91563,Chandpur Saido Patti,fuzzy
Sultanpur,Kudebhar,Sarangpur,2173,Kurebhar,91613,Sarangpur,exact
Sultanpur,Kudebhar,Belgara,2173,Kurebhar,91554,Belgara,exact
Sultanpur,Kudebhar,Sonaura,2173,Kurebhar,91619,Sonaura,exact
Sultanpur,Kudebhar,Tihsa,2173,Kurebhar,91620,Tihsa,exact
Sultanpur,Kudebhar,Ramanathpur,2173,Kurebhar,91607,Ramnathpur,fuzzy
Sultanpur,Kudebhar,Parsanda,2173,Kurebhar,91601,Parsada,fuzzy
Sultanpur,Kudebhar,Seurchamurkha,2173,Kurebhar,91615,Seur Chamarkha,fuzzy
Sultanpur,Kudebhar,Mushhar Nachna,2173,Kurebhar,91594,Musharnachna,fuzzy
Sultanpur,Kudebhar,Jogibeer Devdaspur,2173,Kurebhar,91577,Jogibir Devdas Pur,fuzzy
Sultanpur,Kudebhar,Nidura,2173,Kurebhar,91597,Nidura,exact
Sultanpur,Kudebhar,Jafarpur,2173,Kurebhar,91576,Japharpur,fuzzy
Sultanpur,Kudebhar,Damodara,2173,Kurebhar,91566,Damodara,exact
Sultanpur,Kudebhar,Narayanpur,2173,Kurebhar,91595,Narayn Pur,fuzzy
Sultanpur,Kudebhar,Dihdhaggupur,2173,Kurebhar,91568,Dehdhagupur,fuzzy
Sultanpur,Kudebhar,Lakhecha,2173,Kurebhar,91587,Lakhaicha,fuzzy
Sultanpur,Kudebhar,Saidkhanpur,2173,Kurebhar,91608,Said Khan Pur,fuzzy
Sultanpur,Kudebhar,Lokepur,2173,Kurebhar,91588,Loke Pur,fuzzy
Sultanpur,Kudebhar,Dakhinwara,2173,Kurebhar,91565,Dakhin Wara,fuzzy
Sultanpur,Kudebhar,Khedi Dodapur,2173,Kurebhar,91582,Kheri Doda Pur,fuzzy
Sultanpur,Kudebhar,Kharsoama,2173,Kurebhar,91581,Kharsoma,fuzzy
Sultanpur,Kudebhar,Baraula,2173,Kurebhar,91556,Baroula,fuzzy
Sultanpur,Kudebhar,SaifUllaganj,2173,Kurebhar,91610,Saifulla Ganj,fuzzy
Sultanpur,Kudebhar,Sirwara,2173,Kurebhar,91617,Sirvara,fuzzy
Sultanpur,Kudebhar,Sonara,2173,Kurebhar,91618,Sonara,exact
Sultanpur,Kudebhar,Itakoli,2173,Kurebhar,91575,Itkauli,fuzzy
Sultanpur,Kudebhar,Inayatpur,2173,Kurebhar,91574,Inayat Pur,fuzzy
Sultanpur,Kudebhar,Tiyarimcharauli,2173,Kurebhar,91621,Tiyari Machharauli,fuzzy
Sultanpur,Kudebhar,Dhesarua,2173,Kurebhar,91569,Dhesarua,exact
Sultanpur,Kudebhar,Mujesh,2173,Kurebhar,91593,Mujesh,exact
Sultanpur,Kudebhar,Siddhi Ganeshpur,2173,Kurebhar,91616,Siddhi Ganesh Pur,fuzzy
Sultanpur,Lambhua,Berua Uttari,2175,Lambhua,91691,Baruaa Uttari,fuzzy
Sultanpur,Lambhua,Gopinathpur,2175,Lambhua,91709,Gopinathpur,exact
Sultanpur,Lambhua,Badagaon,2175,Lambhua,91686,Bada Gaon,fuzzy
Sultanpur,Lambhua,Noorampatti,2175,Lambhua,91735,Nooramoatti,fuzzy
Sultanpur,Lambhua,Madanpur Devarar,2175,Lambhua,91725,Madanpur Dewrar,fuzzy
Sultanpur,Lambhua,Khunshekhpur,2175,Lambhua,91722,Khunshekhpur,exact
