district_name_eng_2010,block_name_eng_2010,gp_name_eng_2010,lgd_block_code,lgd_block_name
Mirzapur,Seeti,Semara Belauhaan,1993,Shikhar
Mirzapur,Seeti,Sandwan,1993,Shikhar
Mirzapur,Seeti,Pathara Dasaudhi,1993,Shikhar
Mirzapur,Seeti,Jiuti,1993,Shikhar
Mirzapur,Seeti,Dilman Deoria,1993,Shikhar
Mirzapur,Seeti,Lohdi Kalan,1993,Shikhar
Mirzapur,Seeti,Sirsi Baghel,1993,Shikhar
Mirzapur,Seeti,Kantit,1993,Shikhar
Mirzapur,Seeti,Padra Hanuman,1993,Shikhar
Mirzapur,Seeti,Duhauwa,1993,Shikhar
Mirzapur,Seeti,Doobarapahaadi,1993,Shikhar
Mirzapur,Seeti,Aragaja Pandaypur,1993,Shikhar
Mirzapur,Seeti,Mishra Lauli,1993,Shikhar
Mirzapur,Seeti,Cheruiram,1993,Shikhar
Mirzapur,Seeti,Dewapur Pachwal,1993,Shikhar
Mirzapur,Lalganj,Sonvarsha,1986,Lalganj
Mirzapur,Majhwan,Kewdabir,1987,Majhawa
Mirzapur,Halia,Lion,1983,Hallia
Mirzapur,Pahadi,Bhojpur Pahadi,1990,Pahari
Mirzapur,Pahadi,Dubipur Basari,1990,Pahari
Mirzapur,Pahadi,Sagar Semar,1990,Pahari
Mirzapur,Narayanpur,Neebee,1989,Narainpur
Mirzapur,Chhaanbe,Piyari Bheet,1982,Chhanvey
Sonbhadra,Nagwan,Suar Sot,2157,Nagwa
Sonbhadra,Nagwan,Devarimyadevra,2157,Nagwa
Sonbhadra,Duddhi,Baheradol,2154,Dudhi
Sonbhadra,Chopan,Mitihinian,2153,Chopan
Sonbhadra,Chopan,Mishri,2153,Chopan
Sonbhadra,Chopan,Devatan,2153,Chopan
Sonbhadra,Chopan,Khetkatwa,2153,Chopan
Sonbhadra,Chopan,Piparkhad,2153,Chopan
Sonbhadra,Chopan,Kishunpurwa,2153,Chopan
Sonbhadra,Chopan,Bagasoti,2153,Chopan
Sonbhadra,Chopan,Chanchikala,2153,Chopan
Sonbhadra,Chopan,Kheampur,2153,Chopan
Sonbhadra,Robertsganj,Aamdih,2158,Robertsganj
Sonbhadra,Ghorawal,Sirsiya Thakurain,2155,Ghorawal
Sonbhadra,Ghorawal,Jadera,2155,Ghorawal
Sonbhadra,Ghorawal,Sahdeiya Baidar,2155,Ghorawal
Sonbhadra,Ghorawal,Jogni,2155,Ghorawal
Sonbhadra,Ghorawal,Mizhoon,2155,Ghorawal
Sonbhadra,Chatra,Khadooi,2152,Chatra
Sonbhadra,Myorpur,Rehta,2156,Myorpur
